-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 03/08/2019 through 11/08/2020 in LST
Location: Latitude  51.0662   Longitude -114.0936 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1289.78 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/hour) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees) 
CLOUD_AMT              CERES SYN1deg Cloud Amount (%) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB         CERES SYN1deg All Sky Surface Albedo (dimensionless) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (Wh/m^2) 
CLRSKY_SFC_PAR_TOT     CERES SYN1deg Clear Sky Surface Total PAR (Wh/m^2) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
SZA                    CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_UVA         CERES SYN1deg All Sky Surface UVA Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,T2MDEW,T2MWET,RH2M,PRECTOTCORR,WS10M,WD10M,CLOUD_AMT,ALLSKY_KT,ALLSKY_SRF_ALB,PS,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,QV2M,SZA,ALLSKY_SFC_UVA
2020,8,1,11,738.75,821.38,628.8,218.97,23.14,15.33,19.24,61.41,0.27,3.26,147.1,30.13,0.68,0.18,87.49,332.7,368.39,12.47,34.13,45.26
2020,8,1,12,757.92,813.97,688.94,189.17,24.56,15.46,20.01,56.94,0.21,3.15,134.4,24.52,0.7,0.18,87.46,341.0,365.23,12.6,34.93,46.03
2020,8,1,13,543.2,759.4,532.14,153.6,25.5,15.63,20.57,54.45,0.27,3.15,120.1,44.18,0.53,0.18,87.42,247.98,340.8,12.75,39.45,33.52
2020,8,1,14,473.1,660.8,326.9,244.21,25.58,15.78,20.68,54.8,0.82,3.39,107.0,74.12,0.52,0.18,87.38,214.99,296.33,12.9,46.51,29.25
2020,8,1,15,266.12,527.6,124.35,181.71,24.74,16.59,20.67,60.62,12.71,3.57,101.0,91.95,0.35,0.16,87.31,122.95,236.02,13.59,55.01,17.36
2020,8,1,16,186.85,373.45,73.11,151.67,22.92,18.08,20.5,74.24,80.42,2.18,120.0,93.44,0.32,0.15,87.37,87.3,165.62,14.92,64.16,12.13
2020,8,1,17,101.7,212.3,32.63,82.13,20.3,18.67,19.48,90.36,117.05,1.25,134.0,95.42,0.27,0.15,87.51,47.58,92.18,15.45,73.46,6.53
2020,8,1,18,32.05,71.97,10.55,27.94,18.71,18.04,18.38,95.89,137.97,0.91,133.7,98.17,0.19,0.15,87.55,14.73,29.73,14.84,82.51,2.0
2020,8,1,19,1.65,3.3,0.0,2.28,17.88,17.24,17.56,96.1,105.35,0.32,93.6,98.56,0.12,0.15,87.56,0.68,1.33,14.11,89.41,0.1
2020,8,1,20,0.0,0.0,0.0,0.0,17.75,16.93,17.34,95.04,33.96,0.88,45.0,100.0,-999.0,-999.0,87.55,0.0,0.0,13.84,90.0,0.0
2020,8,1,21,0.0,0.0,0.0,0.0,17.28,16.61,16.95,95.97,2.78,1.65,69.8,100.0,-999.0,-999.0,87.45,0.0,0.0,13.58,90.0,0.0
2020,8,1,22,0.0,0.0,0.0,0.0,16.61,16.49,16.55,99.41,7.53,1.53,116.7,95.87,-999.0,-999.0,87.39,0.0,0.0,13.49,90.0,0.0
2020,8,1,23,0.0,0.0,0.0,0.0,16.69,16.6,16.64,99.57,5.98,1.97,179.1,98.77,-999.0,-999.0,87.4,0.0,0.0,13.58,90.0,0.0
2020,8,2,0,0.0,0.0,0.0,0.0,16.76,16.49,16.62,98.44,4.17,2.42,207.3,99.62,-999.0,-999.0,87.37,0.0,0.0,13.49,90.0,0.0
2020,8,2,1,0.0,0.0,0.0,0.0,16.34,15.99,16.17,98.05,2.89,2.2,209.7,49.63,-999.0,-999.0,87.29,0.0,0.0,13.09,90.0,0.0
2020,8,2,2,0.0,0.0,0.0,0.0,15.79,15.44,15.61,97.96,5.09,2.12,208.1,86.74,-999.0,-999.0,87.25,0.0,0.0,12.63,90.0,0.0
2020,8,2,3,0.0,0.0,0.0,0.0,15.11,14.7,14.9,97.57,2.43,2.13,216.0,86.79,-999.0,-999.0,87.23,0.0,0.0,12.04,90.0,0.0
2020,8,2,4,13.85,16.2,15.33,15.24,15.06,14.45,14.76,96.32,0.66,2.15,229.3,76.08,0.25,0.16,87.2,5.75,6.58,11.85,87.59,0.76
2020,8,2,5,102.25,121.07,143.61,78.5,16.6,15.5,16.05,93.23,0.15,2.13,235.1,62.69,0.41,0.17,87.16,44.44,50.95,12.67,79.12,5.28
2020,8,2,6,239.25,272.05,295.39,138.95,17.92,16.22,17.07,89.76,0.07,2.02,230.6,51.88,0.53,0.18,87.13,106.53,119.33,13.27,69.94,12.61
2020,8,2,7,393.15,431.35,460.68,173.68,20.09,17.31,18.7,84.01,0.19,1.44,218.8,41.67,0.61,0.18,87.13,176.75,192.4,14.23,60.67,21.88
2020,8,2,8,533.6,578.28,544.33,185.47,23.35,15.79,19.57,62.75,0.11,1.27,217.3,32.51,0.65,0.18,87.15,240.9,259.63,12.96,51.72,30.98
2020,8,2,9,663.33,698.05,643.22,194.05,25.24,14.9,20.07,52.98,0.13,1.03,195.8,30.99,0.69,0.18,87.15,299.78,314.32,12.25,43.71,39.64
2020,8,2,10,777.65,780.88,801.87,142.67,26.34,14.68,20.51,48.95,0.45,1.11,164.3,7.89,0.74,0.18,87.14,350.6,352.08,12.08,37.52,46.93
2020,8,2,11,792.05,831.45,783.42,163.14,26.93,14.75,20.84,47.54,1.11,1.45,146.9,16.78,0.73,0.19,87.12,359.65,376.58,12.15,34.38,49.32
2020,8,2,12,754.15,824.2,642.82,227.52,27.31,14.92,21.11,47.06,1.64,1.78,137.3,35.46,0.7,0.19,87.11,342.52,372.75,12.3,35.19,47.01
2020,8,2,13,638.92,770.75,728.82,126.02,27.41,15.14,21.27,47.42,1.7,2.11,131.5,36.67,0.63,0.19,87.09,288.2,348.22,12.47,39.69,39.57
2020,8,2,14,615.95,673.75,668.32,186.01,27.2,15.46,21.33,48.98,1.63,2.38,128.5,41.81,0.68,0.19,87.07,279.54,304.6,12.73,46.74,37.45
2020,8,2,15,491.1,542.42,668.51,124.37,26.68,16.09,21.39,52.57,1.05,2.8,123.8,30.39,0.65,0.2,87.04,222.4,245.26,13.26,55.22,28.8
2020,8,2,16,333.7,387.5,580.91,95.03,25.76,17.07,21.42,59.14,0.95,3.0,124.0,39.59,0.58,0.18,87.01,150.5,174.6,14.14,64.37,18.5
2020,8,2,17,190.05,225.3,422.89,76.58,24.14,18.1,21.12,69.46,1.2,2.71,126.7,48.45,0.51,0.18,87.0,84.7,99.93,15.09,73.67,9.72
2020,8,2,18,70.65,85.75,228.91,43.08,21.61,18.75,20.18,83.88,1.22,2.27,131.8,56.91,0.39,0.18,86.99,30.24,36.18,15.64,82.21,3.5
2020,8,2,19,0.0,0.0,0.0,0.0,19.5,17.84,18.67,90.4,1.01,2.43,141.9,65.23,-999.0,-999.0,86.99,0.0,0.0,14.79,90.0,0.0
2020,8,2,20,0.0,0.0,0.0,0.0,18.51,17.31,17.91,93.04,0.71,2.33,155.1,54.44,-999.0,-999.0,86.97,0.0,0.0,14.31,90.0,0.0
2020,8,2,21,0.0,0.0,0.0,0.0,17.59,16.53,17.06,93.97,0.44,2.06,173.9,45.13,-999.0,-999.0,86.94,0.0,0.0,13.64,90.0,0.0
2020,8,2,22,0.0,0.0,0.0,0.0,16.5,15.32,15.91,93.4,0.27,2.07,204.6,85.68,-999.0,-999.0,86.9,0.0,0.0,12.65,90.0,0.0
2020,8,2,23,0.0,0.0,0.0,0.0,15.85,14.01,14.93,89.37,0.05,2.33,233.4,69.82,-999.0,-999.0,86.87,0.0,0.0,11.61,90.0,0.0
2020,8,3,0,0.0,0.0,0.0,0.0,15.32,12.79,14.05,85.23,0.0,2.64,247.5,79.15,-999.0,-999.0,86.84,0.0,0.0,10.7,90.0,0.0
2020,8,3,1,0.0,0.0,0.0,0.0,15.15,11.64,13.4,79.75,0.0,2.89,251.9,75.1,-999.0,-999.0,86.83,0.0,0.0,9.9,90.0,0.0
2020,8,3,2,0.0,0.0,0.0,0.0,15.02,10.55,12.79,74.68,0.0,2.99,252.3,83.16,-999.0,-999.0,86.82,0.0,0.0,9.19,90.0,0.0
2020,8,3,3,0.0,0.0,0.0,0.0,14.35,9.83,12.09,74.19,0.0,2.96,251.1,79.73,-999.0,-999.0,86.82,0.0,0.0,8.74,90.0,0.0
2020,8,3,4,13.3,17.15,18.41,15.98,14.36,9.58,11.97,72.96,0.0,2.92,249.8,79.71,0.26,0.16,86.83,5.38,6.63,8.6,87.74,0.74
2020,8,3,5,84.78,132.1,100.78,64.6,16.56,10.5,13.53,67.46,0.01,2.83,248.4,80.57,0.35,0.16,86.83,37.42,55.38,9.16,79.31,4.69
2020,8,3,6,190.48,290.52,177.8,138.12,18.81,11.05,14.93,60.7,0.03,3.11,246.3,82.07,0.42,0.15,86.84,85.68,126.77,9.5,70.13,10.99
2020,8,3,7,310.2,454.65,249.32,199.4,20.9,12.17,16.54,57.41,0.17,3.0,244.1,84.88,0.48,0.15,86.86,140.01,200.78,10.23,60.85,18.74
2020,8,3,8,364.7,602.72,309.0,209.39,22.53,12.28,17.41,52.43,0.17,3.08,245.7,87.57,0.45,0.16,86.88,166.58,266.93,10.32,51.92,23.05
2020,8,3,9,450.08,723.55,213.13,278.89,23.52,10.85,17.18,44.82,0.32,3.48,251.3,91.12,0.47,0.15,86.89,205.5,320.58,9.36,43.92,29.6
2020,8,3,10,642.72,806.0,501.71,246.0,24.34,10.5,17.42,41.7,0.64,3.41,249.4,53.09,0.62,0.16,86.87,288.15,357.1,9.15,37.76,40.01
2020,8,3,11,568.95,848.97,422.35,231.87,24.9,10.48,17.69,40.27,0.87,3.4,247.5,68.71,0.52,0.17,86.84,258.55,377.02,9.14,34.64,36.91
2020,8,3,12,429.67,842.05,266.34,211.98,24.94,10.22,17.58,39.5,1.45,3.56,254.0,82.81,0.4,0.17,86.8,198.46,375.05,8.99,35.45,28.86
2020,8,3,13,540.2,784.0,355.72,275.84,24.44,10.07,17.26,40.3,2.19,3.88,264.7,79.26,0.53,0.17,86.81,243.97,349.43,8.9,39.94,34.58
2020,8,3,14,441.55,685.78,250.54,265.41,23.16,10.22,16.69,43.9,2.49,4.17,276.6,87.49,0.49,0.17,86.88,201.69,306.38,8.97,46.97,28.44
2020,8,3,15,314.58,550.38,119.47,224.2,21.71,10.46,16.09,48.73,2.43,4.35,281.8,92.49,0.42,0.16,86.95,144.8,245.82,9.11,55.44,20.46
2020,8,3,16,225.05,391.7,131.8,165.79,20.46,10.84,15.65,53.98,1.98,3.96,281.5,86.33,0.4,0.13,87.01,103.75,174.33,9.34,64.58,13.99
2020,8,3,17,137.75,232.82,156.27,91.76,19.04,11.46,15.25,61.48,1.55,2.95,298.6,79.41,0.38,0.16,87.12,62.6,102.42,9.73,73.88,7.92
2020,8,3,18,57.58,90.28,109.75,42.35,16.8,12.65,14.73,76.69,2.28,1.87,325.9,73.12,0.33,0.17,87.26,25.42,37.8,10.53,82.51,3.0
2020,8,3,19,0.0,0.0,0.0,0.0,14.75,12.84,13.8,88.51,1.36,1.6,324.1,62.97,-999.0,-999.0,87.33,0.0,0.0,10.65,90.0,0.0
2020,8,3,20,0.0,0.0,0.0,0.0,14.61,12.46,13.54,87.23,0.14,1.37,286.6,57.76,-999.0,-999.0,87.33,0.0,0.0,10.4,90.0,0.0
2020,8,3,21,0.0,0.0,0.0,0.0,13.38,11.56,12.47,88.95,0.01,1.76,256.2,9.17,-999.0,-999.0,87.32,0.0,0.0,9.79,90.0,0.0
2020,8,3,22,0.0,0.0,0.0,0.0,12.39,10.63,11.51,89.13,0.12,2.2,253.9,20.2,-999.0,-999.0,87.32,0.0,0.0,9.19,90.0,0.0
2020,8,3,23,0.0,0.0,0.0,0.0,12.25,9.57,10.91,83.63,0.09,2.64,259.1,34.47,-999.0,-999.0,87.32,0.0,0.0,8.54,90.0,0.0
2020,8,4,0,0.0,0.0,0.0,0.0,11.58,8.78,10.18,82.85,0.08,2.69,265.5,38.64,-999.0,-999.0,87.34,0.0,0.0,8.09,90.0,0.0
2020,8,4,1,0.0,0.0,0.0,0.0,10.93,8.42,9.67,84.4,0.06,2.63,270.9,33.2,-999.0,-999.0,87.37,0.0,0.0,7.89,90.0,0.0
2020,8,4,2,0.0,0.0,0.0,0.0,10.5,8.28,9.39,85.99,0.05,2.6,275.1,22.66,-999.0,-999.0,87.39,0.0,0.0,7.81,90.0,0.0
2020,8,4,3,0.0,0.0,0.0,0.0,10.18,8.23,9.2,87.52,0.04,2.55,278.4,45.26,-999.0,-999.0,87.4,0.0,0.0,7.78,90.0,0.0
2020,8,4,4,15.6,19.0,119.39,12.16,10.51,8.44,9.48,86.94,0.13,2.43,279.7,38.42,0.32,0.19,87.41,5.88,7.05,7.9,87.89,0.73
2020,8,4,5,133.27,145.23,504.91,43.17,13.12,9.17,11.14,76.78,0.07,2.5,282.5,24.59,0.55,0.2,87.42,58.3,63.23,8.29,79.5,6.05
2020,8,4,6,299.4,308.25,712.68,69.34,15.83,9.53,12.68,66.07,0.01,1.85,307.6,17.32,0.67,0.18,87.44,134.32,138.07,8.5,70.31,15.33
2020,8,4,7,454.23,472.42,806.5,84.71,17.96,9.52,13.74,57.73,0.0,1.71,5.4,18.47,0.71,0.17,87.47,204.17,212.33,8.5,61.04,25.65
2020,8,4,8,610.15,620.85,840.81,97.93,19.2,9.82,14.51,54.55,0.01,1.21,16.8,12.62,0.75,0.16,87.47,273.73,278.48,8.68,52.12,36.02
2020,8,4,9,729.9,740.15,936.49,67.66,20.45,9.95,15.2,50.93,0.03,0.74,9.3,5.76,0.77,0.15,87.46,326.67,331.32,8.76,44.14,44.26
2020,8,4,10,811.28,816.8,975.34,61.61,21.75,9.95,15.85,47.06,0.01,0.45,346.0,2.09,0.78,0.15,87.42,364.42,366.95,8.77,38.01,49.93
2020,8,4,11,852.1,859.45,960.74,72.52,22.99,9.92,16.45,43.61,0.0,0.35,316.2,3.56,0.79,0.13,87.36,380.95,384.22,8.77,34.91,52.8
2020,8,4,12,843.72,850.8,995.31,58.77,23.98,9.92,16.95,41.06,0.0,0.3,295.7,2.37,0.79,0.14,87.32,377.29,380.5,8.77,35.72,52.29
2020,8,4,13,792.3,793.12,975.48,58.4,24.72,9.95,17.33,39.4,0.0,0.09,251.6,1.19,0.78,0.13,87.27,355.28,355.67,8.8,40.19,48.64
2020,8,4,14,692.1,693.83,943.46,61.09,25.06,10.04,17.55,38.8,0.0,0.38,144.6,2.98,0.77,0.13,87.22,311.3,312.08,8.85,47.21,41.7
2020,8,4,15,560.33,560.58,916.38,51.55,24.85,10.28,17.57,39.93,0.0,0.78,136.0,0.6,0.75,0.14,87.18,252.95,253.06,9.0,55.67,32.63
2020,8,4,16,401.77,403.77,854.3,49.67,23.9,11.62,17.76,46.23,0.0,1.28,121.0,3.59,0.71,0.16,87.16,181.7,182.63,9.85,64.8,21.88
2020,8,4,17,236.2,238.3,706.72,43.92,22.28,12.69,17.49,54.75,0.0,1.5,123.1,6.57,0.65,0.2,87.17,105.77,106.73,10.58,74.1,11.44
2020,8,4,18,87.57,88.82,403.79,28.43,18.62,14.25,16.43,75.99,0.0,1.49,128.2,9.15,0.53,0.21,87.2,37.21,37.68,11.72,82.81,3.76
2020,8,4,19,0.0,0.0,0.0,0.0,15.97,12.7,14.33,81.22,0.0,1.81,139.0,12.66,-999.0,-999.0,87.24,0.0,0.0,10.58,90.0,0.0
2020,8,4,20,0.0,0.0,0.0,0.0,14.97,12.21,13.59,83.85,0.0,1.93,157.8,1.19,-999.0,-999.0,87.26,0.0,0.0,10.24,90.0,0.0
2020,8,4,21,0.0,0.0,0.0,0.0,14.14,11.71,12.93,85.46,0.0,2.07,177.8,2.67,-999.0,-999.0,87.25,0.0,0.0,9.89,90.0,0.0
2020,8,4,22,0.0,0.0,0.0,0.0,13.5,11.13,12.32,85.77,0.0,2.18,193.0,4.76,-999.0,-999.0,87.25,0.0,0.0,9.52,90.0,0.0
2020,8,4,23,0.0,0.0,0.0,0.0,13.03,10.54,11.79,84.92,0.0,2.13,202.4,2.38,-999.0,-999.0,87.23,0.0,0.0,9.14,90.0,0.0
2020,8,5,0,0.0,0.0,0.0,0.0,12.56,9.96,11.26,84.22,0.02,2.25,207.0,1.5,-999.0,-999.0,87.21,0.0,0.0,8.79,90.0,0.0
2020,8,5,1,0.0,0.0,0.0,0.0,12.46,9.35,10.9,81.39,0.02,2.4,209.4,6.62,-999.0,-999.0,87.18,0.0,0.0,8.44,90.0,0.0
2020,8,5,2,0.0,0.0,0.0,0.0,12.75,8.77,10.76,76.72,0.02,2.2,215.0,0.69,-999.0,-999.0,87.14,0.0,0.0,8.11,90.0,0.0
2020,8,5,3,0.0,0.0,0.0,0.0,12.91,8.33,10.62,73.65,0.0,2.02,221.2,6.06,-999.0,-999.0,87.11,0.0,0.0,7.87,90.0,0.0
2020,8,5,4,16.95,17.08,133.96,11.2,12.88,8.54,10.71,74.89,0.0,1.96,226.4,5.08,0.37,0.2,87.08,6.3,6.3,7.99,88.03,0.76
2020,8,5,5,138.35,139.62,558.33,37.3,15.02,11.46,13.24,79.58,0.0,1.54,232.9,4.17,0.58,0.18,87.06,59.87,60.35,9.77,79.69,6.09
2020,8,5,6,300.7,302.17,773.23,50.02,17.66,10.17,13.91,61.57,0.0,1.64,230.2,3.27,0.68,0.16,87.05,134.14,134.78,8.94,70.51,15.13
2020,8,5,7,465.35,466.7,852.63,58.92,20.35,10.33,15.34,52.56,0.0,1.93,195.0,2.38,0.73,0.15,87.03,208.65,209.24,9.03,61.24,25.88
2020,8,5,8,614.4,615.58,919.24,60.96,22.46,10.14,16.3,45.62,0.0,2.68,178.1,1.49,0.76,0.14,87.02,275.3,275.83,8.92,52.32,36.01
2020,8,5,9,734.88,735.45,953.56,60.97,23.76,10.18,16.97,42.3,0.0,2.89,168.4,0.6,0.78,0.13,86.99,328.88,329.16,8.95,44.36,44.36
2020,8,5,10,817.78,818.53,976.41,61.34,24.78,10.25,17.52,40.04,0.0,2.92,161.6,0.41,0.79,0.14,86.95,365.35,365.65,9.01,38.26,50.17
2020,8,5,11,854.6,855.17,981.83,63.36,25.59,10.37,17.98,38.51,0.0,2.87,156.4,1.19,0.79,0.13,86.89,382.28,382.55,9.1,35.18,52.9
2020,8,5,12,843.5,844.75,977.64,62.01,26.18,10.45,18.32,37.4,0.0,2.81,151.7,0.88,0.79,0.13,86.83,377.75,378.29,9.16,35.99,52.21
2020,8,5,13,784.4,786.85,952.05,70.92,26.58,10.52,18.55,36.7,0.0,2.89,146.6,3.57,0.78,0.13,86.77,352.13,353.25,9.21,40.45,48.14
2020,8,5,14,679.45,687.25,873.03,93.19,26.62,10.75,18.68,37.19,0.0,3.11,141.7,12.33,0.76,0.14,86.71,305.9,309.5,9.36,47.45,40.99
2020,8,5,15,543.33,553.0,822.67,94.99,26.19,11.42,18.8,39.9,0.0,3.19,137.2,15.09,0.73,0.14,86.65,245.4,249.9,9.8,55.9,31.74
2020,8,5,16,391.98,395.75,784.53,69.67,25.15,13.15,19.15,47.66,0.26,3.01,133.7,9.85,0.7,0.18,86.61,177.53,179.23,11.02,65.03,21.42
2020,8,5,17,227.93,230.05,655.2,50.99,23.21,14.87,19.04,59.73,0.25,2.6,136.1,6.39,0.64,0.19,86.57,102.15,103.05,12.31,74.33,11.09
2020,8,5,18,80.25,81.38,354.15,29.47,19.99,15.06,17.52,73.25,0.01,2.54,146.2,7.03,0.51,0.21,86.55,33.94,34.32,12.4,83.11,3.52
2020,8,5,19,0.0,0.0,0.0,0.0,17.67,13.7,15.68,77.75,0.0,2.78,161.6,4.76,-999.0,-999.0,86.54,0.0,0.0,11.38,90.0,0.0
2020,8,5,20,0.0,0.0,0.0,0.0,16.53,12.81,14.67,78.95,0.0,2.67,183.0,13.35,-999.0,-999.0,86.51,0.0,0.0,10.75,90.0,0.0
2020,8,5,21,0.0,0.0,0.0,0.0,15.37,11.81,13.59,79.73,0.0,2.56,206.0,18.32,-999.0,-999.0,86.47,0.0,0.0,10.08,90.0,0.0
2020,8,5,22,0.0,0.0,0.0,0.0,14.68,10.79,12.73,77.73,0.0,2.68,224.5,29.94,-999.0,-999.0,86.44,0.0,0.0,9.4,90.0,0.0
2020,8,5,23,0.0,0.0,0.0,0.0,14.56,9.67,12.11,72.51,0.0,2.87,236.8,32.89,-999.0,-999.0,86.41,0.0,0.0,8.7,90.0,0.0
2020,8,6,0,0.0,0.0,0.0,0.0,14.16,8.83,11.49,70.21,0.0,2.87,242.4,7.77,-999.0,-999.0,86.38,0.0,0.0,8.21,90.0,0.0
2020,8,6,1,0.0,0.0,0.0,0.0,13.5,8.32,10.91,70.78,0.0,2.85,247.8,26.85,-999.0,-999.0,86.35,0.0,0.0,7.93,90.0,0.0
2020,8,6,2,0.0,0.0,0.0,0.0,13.05,8.03,10.54,71.5,0.0,2.85,254.3,1.52,-999.0,-999.0,86.32,0.0,0.0,7.78,90.0,0.0
2020,8,6,3,0.0,0.0,0.0,0.0,12.39,7.97,10.18,74.35,0.0,2.8,259.5,4.17,-999.0,-999.0,86.29,0.0,0.0,7.75,90.0,0.0
2020,8,6,4,14.7,15.85,93.38,12.22,12.53,8.17,10.35,74.67,0.0,2.73,262.6,23.1,0.35,0.19,86.25,5.37,5.7,7.86,88.16,0.67
2020,8,6,5,107.75,135.95,323.37,55.5,15.74,9.63,12.68,66.99,0.0,2.43,263.4,44.63,0.46,0.19,86.23,46.62,57.71,8.69,79.89,5.08
2020,8,6,6,207.55,295.08,340.13,108.78,18.73,10.03,14.38,56.95,0.0,2.51,259.9,62.19,0.47,0.16,86.21,93.85,130.43,8.93,70.7,11.51
2020,8,6,7,309.88,454.77,264.54,196.04,21.22,10.67,15.94,51.03,0.0,2.24,253.9,77.41,0.49,0.15,86.2,141.03,203.37,9.34,61.43,18.72
2020,8,6,8,369.55,599.95,114.12,272.21,23.84,10.21,17.03,42.32,0.0,1.6,248.7,96.69,0.46,0.16,86.2,168.42,269.35,9.08,52.53,23.97
2020,8,6,9,576.35,714.4,447.61,256.39,25.13,9.0,17.07,36.04,0.0,1.26,238.3,63.51,0.61,0.15,86.19,264.6,321.7,8.35,44.59,35.9
2020,8,6,10,418.35,799.17,119.37,278.01,25.71,9.02,17.37,34.89,0.04,1.76,228.9,95.12,0.4,0.16,86.18,193.65,358.22,8.37,38.51,28.76
2020,8,6,11,480.23,829.6,229.25,276.71,25.76,9.46,17.61,35.82,0.06,2.41,229.7,91.81,0.45,0.16,86.16,218.55,368.03,8.62,35.45,31.1
2020,8,6,12,450.75,821.7,181.2,305.55,25.35,10.06,17.7,38.17,0.55,2.68,227.3,97.58,0.42,0.16,86.14,206.83,364.45,8.97,36.27,30.32
2020,8,6,13,443.2,766.78,201.96,270.68,23.86,11.12,17.49,44.83,6.16,3.09,220.4,93.45,0.44,0.16,86.14,204.1,340.07,9.64,40.72,29.43
2020,8,6,14,476.42,664.42,224.47,306.11,20.98,12.48,16.73,58.3,21.55,3.78,228.8,87.76,0.54,0.14,86.21,215.68,295.0,10.52,47.7,29.84
2020,8,6,15,427.1,526.42,366.52,239.11,19.2,13.07,16.14,67.8,8.86,3.17,249.1,74.17,0.58,0.13,86.22,191.58,233.38,10.96,56.13,25.54
2020,8,6,16,294.02,369.7,234.89,195.61,19.15,12.69,15.92,66.37,0.06,2.68,256.2,77.89,0.53,0.14,86.17,131.53,163.08,10.7,65.26,16.92
2020,8,6,17,162.15,207.15,142.2,119.65,18.43,12.49,15.46,68.52,0.0,2.25,244.5,82.11,0.46,0.17,86.16,71.63,89.45,10.56,74.56,8.9
2020,8,6,18,52.92,68.95,40.34,43.54,16.63,11.9,14.27,73.72,0.0,2.2,238.2,87.78,0.35,0.16,86.15,22.77,28.2,10.14,83.41,2.85
2020,8,6,19,0.0,0.0,0.0,0.0,13.85,10.49,12.17,80.1,0.0,2.42,236.6,94.69,-999.0,-999.0,86.15,0.0,0.0,9.21,90.0,0.0
2020,8,6,20,0.0,0.0,0.0,0.0,13.54,9.92,11.73,78.62,0.0,2.5,237.3,66.67,-999.0,-999.0,86.12,0.0,0.0,8.86,90.0,0.0
2020,8,6,21,0.0,0.0,0.0,0.0,13.44,9.82,11.63,78.67,0.0,2.43,236.6,86.64,-999.0,-999.0,86.09,0.0,0.0,8.81,90.0,0.0
2020,8,6,22,0.0,0.0,0.0,0.0,13.36,9.79,11.57,78.89,0.49,2.48,236.7,62.46,-999.0,-999.0,86.08,0.0,0.0,8.79,90.0,0.0
2020,8,6,23,0.0,0.0,0.0,0.0,12.99,9.78,11.39,80.83,1.49,2.66,243.4,99.46,-999.0,-999.0,86.1,0.0,0.0,8.79,90.0,0.0
2020,8,7,0,0.0,0.0,0.0,0.0,12.27,9.8,11.04,84.85,9.42,2.86,254.6,99.55,-999.0,-999.0,86.11,0.0,0.0,8.8,90.0,0.0
2020,8,7,1,0.0,0.0,0.0,0.0,11.14,9.31,10.23,88.68,19.17,3.11,265.6,100.0,-999.0,-999.0,86.15,0.0,0.0,8.53,90.0,0.0
2020,8,7,2,0.0,0.0,0.0,0.0,9.98,8.0,8.99,87.73,14.23,3.85,279.0,99.44,-999.0,-999.0,86.22,0.0,0.0,7.8,90.0,0.0
2020,8,7,3,0.0,0.0,0.0,0.0,8.92,7.31,8.11,89.87,18.79,3.56,290.2,99.4,-999.0,-999.0,86.32,0.0,0.0,7.43,90.0,0.0
2020,8,7,4,6.62,13.73,3.18,7.06,8.43,6.97,7.7,90.65,27.51,3.16,298.9,99.3,0.17,0.16,86.43,2.62,5.08,7.24,88.3,0.38
2020,8,7,5,71.88,133.45,63.14,58.55,8.5,6.87,7.68,89.57,27.49,3.22,302.6,93.55,0.32,0.16,86.51,32.22,56.9,7.18,80.09,4.21
2020,8,7,6,162.88,300.38,54.13,131.92,9.03,6.99,8.01,87.1,11.08,3.23,294.3,96.16,0.38,0.16,86.6,74.45,132.55,7.23,70.89,10.08
2020,8,7,7,260.3,469.33,52.06,211.05,9.95,7.22,8.58,83.04,4.25,3.34,285.1,97.06,0.41,0.16,86.65,119.28,208.01,7.33,61.63,16.82
2020,8,7,8,370.15,622.45,94.08,276.36,10.81,7.1,8.95,77.8,1.43,3.55,277.9,97.11,0.46,0.16,86.68,168.95,275.08,7.27,52.74,24.27
