-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 03/08/2019 through 11/08/2020 in LST
Location: Latitude  51.066   Longitude -114.0937 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1289.78 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,T2MDEW,WS10M,WD10M,PRECTOTCORR
2020,5,12,17,0.22,5.68,50.15,86.14,-3.79,3.74,104.1,0.32
2020,5,12,18,0.03,3.96,60.8,86.13,-2.88,2.73,102.5,0.37
2020,5,12,19,0.0,0.81,79.1,86.15,-2.34,2.29,109.6,0.87
2020,5,12,20,0.0,0.59,82.12,86.17,-2.06,2.14,118.7,1.19
2020,5,12,21,0.0,0.55,83.84,86.14,-1.83,1.88,127.0,2.37
2020,5,12,22,0.0,-0.19,91.36,86.12,-1.42,1.45,139.2,6.26
2020,5,12,23,0.0,-0.79,95.69,86.05,-1.47,1.15,146.0,9.25
2020,5,13,0,0.0,-1.07,96.66,86.0,-1.65,0.76,161.6,11.98
2020,5,13,1,0.0,-1.05,95.74,85.99,-1.77,0.4,196.1,9.51
2020,5,13,2,0.0,-1.08,95.99,85.99,-1.76,0.44,254.1,6.24
2020,5,13,3,0.0,-1.34,97.58,85.99,-1.81,0.72,280.4,4.7
2020,5,13,4,0.03,-1.36,98.01,86.01,-1.77,1.02,272.2,2.7
2020,5,13,5,0.12,0.67,89.01,86.02,-0.95,1.28,257.8,0.89
2020,5,13,6,0.68,3.13,74.29,86.03,-1.01,0.89,220.5,0.4
2020,5,13,7,1.83,5.59,56.02,86.04,-2.45,0.63,203.3,0.25
2020,5,13,8,2.97,7.36,44.21,86.03,-3.93,0.63,253.3,0.13
2020,5,13,9,4.28,9.03,36.94,86.0,-4.77,1.03,280.7,0.07
2020,5,13,10,5.0,10.78,31.88,85.96,-5.15,1.52,294.9,0.02
2020,5,13,11,6.03,12.28,28.66,85.93,-5.21,2.11,310.8,0.01
2020,5,13,12,5.6,13.32,27.04,85.91,-5.09,2.83,320.7,0.0
2020,5,13,13,4.82,13.98,26.42,85.91,-4.85,3.16,325.5,0.0
2020,5,13,14,3.67,14.31,26.53,85.91,-4.54,3.11,324.2,0.0
2020,5,13,15,2.35,14.29,27.33,85.92,-4.16,2.81,317.5,0.0
2020,5,13,16,1.05,13.76,29.52,85.94,-3.65,2.44,304.8,0.0
2020,5,13,17,0.25,12.29,43.19,85.98,-0.09,1.66,284.3,0.0
2020,5,13,18,0.05,8.65,65.4,86.03,2.42,1.9,253.5,0.0
2020,5,13,19,0.0,4.33,72.29,86.1,-0.23,2.59,246.8,0.0
2020,5,13,20,0.0,2.99,74.22,86.14,-1.14,2.86,253.1,0.0
2020,5,13,21,0.0,2.85,70.01,86.15,-2.03,3.18,259.3,0.0
2020,5,13,22,0.0,2.44,68.5,86.17,-2.69,3.43,260.3,0.0
2020,5,13,23,0.0,1.84,69.53,86.18,-3.05,3.67,260.7,0.0
2020,5,14,0,0.0,1.53,70.9,86.19,-3.11,3.92,262.4,0.0
2020,5,14,1,0.0,1.5,72.29,86.22,-2.89,4.08,263.1,0.0
2020,5,14,2,0.0,1.67,73.45,86.26,-2.51,4.18,262.7,0.0
2020,5,14,3,0.0,1.9,74.83,86.28,-2.04,4.27,262.6,0.0
2020,5,14,4,0.03,3.05,72.59,86.31,-1.34,4.51,264.8,0.0
2020,5,14,5,0.15,6.13,63.51,86.34,-0.24,4.71,268.1,0.0
2020,5,14,6,0.75,9.53,56.2,86.38,1.25,4.38,272.2,0.0
2020,5,14,7,1.92,13.14,45.53,86.42,1.65,3.96,294.8,0.03
2020,5,14,8,3.2,15.12,36.93,86.46,0.54,3.57,336.7,0.08
2020,5,14,9,4.5,15.6,35.98,86.5,0.6,3.67,1.7,0.27
2020,5,14,10,5.57,15.11,39.34,86.57,1.38,3.94,14.8,1.26
2020,5,14,11,5.93,13.95,45.39,86.64,2.33,4.18,23.1,3.28
2020,5,14,12,5.57,12.67,51.65,86.7,2.98,4.16,28.7,5.61
2020,5,14,13,4.22,11.78,56.2,86.75,3.35,3.76,33.3,7.01
2020,5,14,14,2.85,11.09,59.47,86.78,3.51,3.29,38.6,7.09
2020,5,14,15,1.9,10.31,63.11,86.81,3.61,3.05,44.1,6.23
2020,5,14,16,0.77,9.38,67.55,86.85,3.69,2.9,49.3,5.14
2020,5,14,17,0.2,8.34,72.38,86.89,3.68,2.64,55.6,5.01
2020,5,14,18,0.03,6.94,80.79,86.93,3.86,1.85,64.4,6.49
2020,5,14,19,0.0,5.21,89.7,86.97,3.65,1.44,73.8,9.17
2020,5,14,20,0.0,4.24,91.84,87.01,3.01,1.42,84.7,12.68
2020,5,14,21,0.0,3.33,92.21,87.03,2.21,1.55,95.2,16.92
2020,5,14,22,0.0,1.96,95.33,87.04,1.3,1.17,131.9,18.89
2020,5,14,23,0.0,1.54,95.39,87.03,0.88,1.57,165.6,19.14
2020,5,15,0,0.0,1.16,96.34,87.02,0.66,2.09,180.3,15.52
2020,5,15,1,0.0,1.06,96.17,87.0,0.52,2.44,183.8,8.48
2020,5,15,2,0.0,1.04,96.28,86.98,0.51,2.47,186.0,2.27
2020,5,15,3,0.0,1.08,95.75,86.94,0.5,2.37,189.7,0.17
2020,5,15,4,0.03,1.54,94.43,86.9,0.75,2.39,197.3,0.05
2020,5,15,5,0.15,2.86,90.18,86.89,1.43,2.61,200.7,0.02
2020,5,15,6,0.65,5.2,80.89,86.88,2.2,2.43,202.0,0.0
2020,5,15,7,1.67,8.77,65.76,86.89,2.73,1.67,209.5,0.08
2020,5,15,8,2.78,12.07,52.95,86.88,2.74,0.35,201.5,0.79
2020,5,15,9,3.83,14.02,46.0,86.88,2.57,0.48,68.2,1.3
2020,5,15,10,4.57,14.4,43.71,86.9,2.19,0.62,56.8,1.49
2020,5,15,11,5.18,14.73,42.87,86.9,2.23,0.56,51.5,1.98
2020,5,15,12,4.75,14.74,43.5,86.9,2.46,0.52,52.0,2.07
2020,5,15,13,3.88,14.62,45.01,86.9,2.82,0.55,59.2,2.65
2020,5,15,14,2.7,14.43,47.0,86.9,3.26,0.58,67.8,3.41
2020,5,15,15,1.67,13.86,50.7,86.91,3.79,0.63,63.4,3.66
2020,5,15,16,0.9,13.07,56.25,86.93,4.54,0.77,56.7,3.26
2020,5,15,17,0.22,12.06,67.71,86.96,6.22,0.77,60.4,2.04
2020,5,15,18,0.05,10.03,82.8,86.98,7.19,0.91,77.9,0.94
2020,5,15,19,0.0,7.85,82.12,87.0,4.94,1.42,107.2,0.48
2020,5,15,20,0.0,6.99,83.37,87.01,4.34,1.49,141.3,0.13
2020,5,15,21,0.0,6.23,84.34,87.01,3.78,1.72,195.9,0.01
2020,5,15,22,0.0,4.44,91.55,87.01,3.17,2.61,235.0,0.12
2020,5,15,23,0.0,3.56,93.52,87.01,2.62,2.81,252.1,0.0
2020,5,16,0,0.0,3.38,91.32,87.0,2.12,2.93,256.8,0.0
2020,5,16,1,0.0,3.35,89.54,87.0,1.79,3.05,254.8,0.0
2020,5,16,2,0.0,2.81,91.36,86.99,1.57,3.05,252.8,0.0
2020,5,16,3,0.0,2.42,93.73,86.99,1.54,3.05,252.5,0.01
2020,5,16,4,0.03,3.38,90.22,86.98,1.94,2.97,251.3,0.02
2020,5,16,5,0.15,6.34,79.3,86.95,3.02,3.29,248.8,0.03
2020,5,16,6,0.7,9.34,68.99,86.93,3.93,3.46,247.1,0.04
2020,5,16,7,1.8,12.55,53.98,86.9,3.49,3.53,256.2,0.05
2020,5,16,8,2.9,14.7,43.33,86.82,2.36,2.77,249.5,0.08
2020,5,16,9,4.5,16.32,37.31,86.76,1.71,2.51,229.5,0.13
2020,5,16,10,5.47,17.68,32.83,86.7,1.14,2.6,215.8,0.07
2020,5,16,11,5.9,18.7,29.8,86.62,0.68,2.75,207.5,0.06
2020,5,16,12,5.78,19.21,27.98,86.56,0.26,3.03,205.2,0.05
2020,5,16,13,4.78,19.37,27.13,86.5,-0.03,3.29,208.5,0.04
2020,5,16,14,3.53,19.4,26.51,86.45,-0.32,3.35,213.3,0.03
2020,5,16,15,2.08,18.8,27.12,86.4,-0.51,3.12,216.4,0.0
2020,5,16,16,0.9,17.21,34.47,86.38,1.26,2.62,218.5,0.0
2020,5,16,17,0.25,14.72,56.21,86.37,5.82,1.97,222.1,0.0
2020,5,16,18,0.03,12.08,65.21,86.36,5.7,2.26,230.4,0.0
2020,5,16,19,0.0,9.71,69.48,86.36,4.36,2.54,236.9,0.05
2020,5,16,20,0.0,8.29,71.93,86.35,3.5,2.45,238.8,0.23
2020,5,16,21,0.0,7.51,73.71,86.33,3.11,2.51,244.0,0.13
2020,5,16,22,0.0,7.49,71.14,86.32,2.6,2.62,248.0,0.0
2020,5,16,23,0.0,6.87,71.02,86.3,1.99,2.69,251.2,0.0
2020,5,17,0,0.0,5.48,75.72,86.28,1.56,2.65,253.5,0.0
2020,5,17,1,0.0,4.78,77.74,86.28,1.24,2.66,259.2,0.0
2020,5,17,2,0.0,3.79,82.12,86.27,1.03,2.6,263.8,0.0
2020,5,17,3,0.0,3.32,83.45,86.25,0.8,2.7,268.1,0.0
2020,5,17,4,0.03,4.5,80.71,86.24,1.47,2.51,271.8,0.0
2020,5,17,5,0.15,8.17,69.62,86.22,2.96,1.9,273.3,0.0
2020,5,17,6,0.65,12.07,49.41,86.21,1.84,1.44,271.6,0.0
2020,5,17,7,1.55,15.18,39.71,86.19,1.57,0.97,169.3,0.02
2020,5,17,8,2.78,16.7,37.4,86.17,2.08,2.13,163.9,0.11
2020,5,17,9,4.2,17.48,37.17,86.15,2.68,2.74,161.9,0.19
2020,5,17,10,5.15,18.22,37.63,86.12,3.52,2.87,160.4,0.34
2020,5,17,11,5.78,18.78,38.1,86.1,4.2,2.77,161.2,0.57
2020,5,17,12,4.6,19.0,39.26,86.08,4.82,2.54,169.6,1.15
2020,5,17,13,4.15,18.81,41.05,86.07,5.32,2.26,183.3,1.53
2020,5,17,14,3.1,17.86,44.51,86.07,5.62,1.89,199.8,1.32
2020,5,17,15,1.88,17.73,45.35,86.06,5.76,1.28,201.1,1.14
2020,5,17,16,0.73,17.43,46.35,86.07,5.81,0.99,181.7,1.15
2020,5,17,17,0.2,16.71,53.58,86.09,7.12,0.81,168.6,0.63
2020,5,17,18,0.03,15.04,62.93,86.12,7.99,0.79,166.1,0.16
2020,5,17,19,0.0,13.44,61.36,86.14,6.14,0.87,183.9,0.1
2020,5,17,20,0.0,11.99,65.32,86.14,5.69,1.2,223.7,0.06
2020,5,17,21,0.0,10.6,69.57,86.11,5.26,1.75,255.4,0.04
2020,5,17,22,0.0,9.19,74.21,86.09,4.84,2.25,273.6,0.44
2020,5,17,23,0.0,7.74,79.65,86.08,4.45,2.58,280.3,0.31
2020,5,18,0,0.0,6.79,82.92,86.08,4.11,2.72,276.1,0.34
2020,5,18,1,0.0,6.73,85.36,86.07,4.46,2.65,277.8,0.15
2020,5,18,2,0.0,6.25,89.09,86.07,4.59,2.66,275.6,0.14
2020,5,18,3,0.0,5.99,89.97,86.07,4.5,2.85,273.2,0.32
2020,5,18,4,0.03,6.91,85.14,86.08,4.61,3.62,272.5,0.65
2020,5,18,5,0.1,8.19,80.29,86.09,5.02,4.04,268.2,0.27
2020,5,18,6,0.65,10.77,68.55,86.08,5.24,4.0,269.4,0.06
2020,5,18,7,1.65,13.8,50.15,86.08,3.59,3.98,274.3,0.0
2020,5,18,8,2.83,16.0,38.91,86.08,2.04,3.41,268.2,0.0
2020,5,18,9,3.45,17.55,34.03,86.08,1.53,2.89,257.4,0.0
2020,5,18,10,5.03,18.73,30.71,86.08,1.09,2.48,249.2,0.01
2020,5,18,11,5.93,19.61,28.29,86.09,0.71,2.13,245.8,0.01
2020,5,18,12,5.75,20.15,27.07,86.1,0.56,1.8,246.7,0.02
2020,5,18,13,4.62,20.37,26.82,86.1,0.62,1.64,255.9,0.02
2020,5,18,14,3.33,20.24,27.14,86.07,0.68,1.55,266.3,0.01
2020,5,18,15,1.92,19.65,28.21,86.07,0.73,1.55,265.2,0.01
2020,5,18,16,0.62,18.46,31.82,86.1,1.37,1.56,271.1,0.0
2020,5,18,17,0.17,16.45,50.4,86.14,5.79,1.18,284.3,0.0
2020,5,18,18,0.03,14.28,57.99,86.22,6.07,1.24,306.5,0.04
2020,5,18,19,0.0,11.82,65.1,86.31,5.43,1.73,335.1,0.11
2020,5,18,20,0.0,10.35,69.65,86.38,5.01,2.18,350.8,0.31
2020,5,18,21,0.0,9.55,71.34,86.44,4.61,2.97,6.0,1.36
2020,5,18,22,0.0,8.22,77.7,86.48,4.51,3.09,9.9,0.2
2020,5,18,23,0.0,7.05,83.27,86.54,4.34,2.24,3.3,0.19
2020,5,19,0,0.0,7.27,81.39,86.59,4.24,2.3,359.3,0.19
2020,5,19,1,0.0,6.93,83.48,86.63,4.28,2.44,356.5,0.17
2020,5,19,2,0.0,6.28,87.97,86.71,4.38,2.27,346.2,0.31
2020,5,19,3,0.0,5.86,89.73,86.78,4.27,2.23,333.9,0.57
2020,5,19,4,0.03,5.94,88.55,86.83,4.17,2.5,331.6,0.59
2020,5,19,5,0.1,6.66,85.83,86.85,4.47,2.83,345.5,0.47
2020,5,19,6,0.43,7.92,77.59,86.88,4.24,3.09,1.7,0.45
2020,5,19,7,0.95,9.39,68.85,86.9,3.97,2.96,15.5,0.7
2020,5,19,8,1.95,10.71,62.5,86.93,3.84,2.74,31.4,1.29
2020,5,19,9,2.47,11.88,57.55,86.94,3.78,2.66,42.9,1.6
2020,5,19,10,3.45,12.89,53.95,86.95,3.78,2.63,51.2,2.09
2020,5,19,11,3.85,13.25,52.79,86.96,3.83,2.45,58.2,2.9
2020,5,19,12,3.62,13.18,53.12,86.96,3.85,2.31,63.8,3.66
2020,5,19,13,3.17,12.93,54.0,86.97,3.87,2.04,71.1,3.48
2020,5,19,14,2.22,12.71,55.17,86.98,3.96,1.69,77.0,1.89
2020,5,19,15,1.35,12.76,54.61,86.97,3.88,1.48,83.8,0.55
2020,5,19,16,0.55,12.64,54.27,86.95,3.66,1.51,88.1,0.16
2020,5,19,17,0.17,12.02,56.5,86.91,3.67,1.45,77.2,0.04
2020,5,19,18,0.03,10.11,75.91,86.9,6.03,0.97,80.5,0.01
2020,5,19,19,0.0,8.88,72.76,86.95,4.27,1.14,127.9,0.01
2020,5,19,20,0.0,8.66,71.24,86.94,3.71,0.6,133.0,0.01
2020,5,19,21,0.0,8.02,72.42,86.88,3.38,0.68,39.1,0.01
2020,5,19,22,0.0,6.42,78.52,86.9,2.97,1.47,87.7,0.03
2020,5,19,23,0.0,6.01,82.92,86.96,3.33,1.19,124.4,0.04
2020,5,20,0,0.0,6.26,80.59,86.93,3.2,0.7,231.3,0.04
2020,5,20,1,0.0,5.53,85.0,86.86,3.23,1.62,285.4,0.09
2020,5,20,2,0.0,5.24,86.2,86.78,3.12,1.96,305.2,0.11
2020,5,20,3,0.0,5.77,81.99,86.74,2.94,1.58,333.3,0.21
2020,5,20,4,0.03,6.18,80.85,86.73,3.13,1.17,52.6,1.31
2020,5,20,5,0.08,5.64,90.61,86.73,4.22,1.58,106.1,3.96
2020,5,20,6,0.28,7.13,86.01,86.74,4.95,2.01,124.5,5.93
2020,5,20,7,0.77,8.26,82.93,86.75,5.53,2.12,129.3,7.89
2020,5,20,8,1.67,9.58,77.69,86.73,5.89,1.96,104.2,8.97
2020,5,20,9,2.45,11.07,70.61,86.69,5.94,2.26,76.1,8.77
2020,5,20,10,2.65,12.35,64.83,86.63,5.93,2.8,55.9,7.16
2020,5,20,11,2.58,13.49,60.82,86.54,6.08,3.56,45.5,7.3
2020,5,20,12,2.08,13.94,59.35,86.45,6.16,4.18,44.7,13.12
2020,5,20,13,2.45,13.74,60.95,86.38,6.35,4.26,48.3,22.66
2020,5,20,14,1.45,13.02,64.99,86.38,6.61,3.04,56.0,47.73
2020,5,20,15,0.88,11.48,72.36,86.42,6.68,1.25,47.3,54.18
2020,5,20,16,0.25,9.75,80.84,86.4,6.63,1.41,9.8,27.53
2020,5,20,17,0.03,8.72,86.98,86.36,6.68,1.95,357.9,15.3
2020,5,20,18,0.0,7.95,90.96,86.31,6.59,2.25,353.1,23.64
2020,5,20,19,0.0,6.8,96.51,86.35,6.28,1.02,356.6,37.81
2020,5,20,20,0.0,6.3,96.34,86.27,5.76,2.17,323.2,9.56
2020,5,20,21,0.0,6.02,96.4,86.09,5.51,2.49,320.4,2.09
2020,5,20,22,0.0,5.75,97.42,86.04,5.38,1.76,311.6,11.68
2020,5,20,23,0.0,5.38,98.66,85.98,5.2,1.6,329.1,8.49
2020,5,21,0,0.0,5.34,98.85,85.9,5.18,1.79,339.4,6.51
2020,5,21,1,0.0,5.56,98.11,85.78,5.29,2.09,327.9,7.01
2020,5,21,2,0.0,5.44,98.37,85.68,5.2,2.18,318.0,13.48
2020,5,21,3,0.0,5.26,98.6,85.61,5.04,2.3,314.5,24.65
2020,5,21,4,0.0,5.6,96.82,85.54,5.12,2.77,312.2,29.46
2020,5,21,5,0.03,6.08,95.0,85.45,5.33,3.76,313.3,25.14
2020,5,21,6,0.12,6.35,92.71,85.35,5.25,4.76,316.1,24.12
2020,5,21,7,0.47,6.63,87.67,85.29,4.74,5.65,321.3,33.8
2020,5,21,8,0.73,6.87,81.26,85.25,3.9,6.15,322.5,44.12
2020,5,21,9,0.85,7.28,75.11,85.22,3.17,6.3,319.3,47.21
2020,5,21,10,2.53,7.8,71.19,85.19,2.91,6.22,313.8,50.16
2020,5,21,11,0.38,8.4,68.82,85.17,3.02,5.87,310.4,57.04
2020,5,21,12,1.1,8.92,67.63,85.18,3.27,5.43,308.0,59.35
2020,5,21,13,2.2,9.01,68.29,85.18,3.48,5.33,305.3,48.02
2020,5,21,14,1.65,8.9,68.81,85.2,3.48,5.29,301.2,31.05
2020,5,21,15,1.02,8.63,69.98,85.23,3.46,4.89,294.3,20.83
2020,5,21,16,0.6,8.22,71.87,85.27,3.44,4.37,284.9,14.28
2020,5,21,17,0.17,7.53,74.84,85.31,3.34,4.06,275.2,12.61
2020,5,21,18,0.03,6.56,77.23,85.36,2.85,4.11,268.7,11.65
2020,5,21,19,0.0,5.27,81.58,85.4,2.36,3.8,261.5,8.55
2020,5,21,20,0.0,4.63,83.4,85.43,2.06,3.84,253.7,5.44
2020,5,21,21,0.0,4.26,84.12,85.43,1.82,3.98,248.0,2.95
2020,5,21,22,0.0,3.94,85.2,85.45,1.69,3.86,246.4,3.29
2020,5,21,23,0.0,3.62,86.64,85.46,1.6,3.42,247.0,3.01
2020,5,22,0,0.0,3.35,87.26,85.47,1.45,3.01,250.0,3.25
2020,5,22,1,0.0,3.26,86.95,85.49,1.31,2.26,249.8,3.56
2020,5,22,2,0.0,3.06,87.5,85.51,1.19,1.61,243.0,4.26
2020,5,22,3,0.0,2.48,90.46,85.54,1.08,1.14,238.7,6.51
2020,5,22,4,0.03,2.3,93.39,85.59,1.35,0.84,240.7,10.79
2020,5,22,5,0.1,3.13,92.03,85.64,1.96,0.64,240.3,17.21
2020,5,22,6,0.5,3.58,87.28,85.68,1.67,0.97,251.9,22.7
2020,5,22,7,1.12,4.24,83.69,85.72,1.72,1.47,270.8,24.24
2020,5,22,8,1.5,5.23,77.66,85.75,1.66,1.88,280.4,18.2
2020,5,22,9,2.25,6.72,68.53,85.77,1.35,1.92,278.4,13.13
2020,5,22,10,2.75,8.72,58.09,85.77,0.94,1.89,269.7,11.16
2020,5,22,11,3.05,10.49,51.25,85.78,0.86,2.0,264.8,8.97
2020,5,22,12,3.25,11.7,47.91,85.81,1.06,2.15,267.6,6.17
2020,5,22,13,2.83,12.01,47.94,85.86,1.35,2.54,275.6,6.55
2020,5,22,14,2.0,11.4,50.26,85.93,1.43,3.41,283.1,7.19
2020,5,22,15,1.35,10.4,52.79,86.01,1.18,4.05,288.0,3.89
2020,5,22,16,0.5,9.29,54.92,86.08,0.72,4.25,288.9,1.18
2020,5,22,17,0.15,8.08,58.25,86.15,0.42,3.74,284.7,0.49
2020,5,22,18,0.03,6.35,69.66,86.21,1.22,2.39,277.2,0.26
2020,5,22,19,0.0,4.21,85.08,86.28,1.94,2.08,266.7,0.37
2020,5,22,20,0.0,3.61,87.59,86.34,1.75,2.19,258.7,0.57
2020,5,22,21,0.0,3.4,88.6,86.39,1.69,2.25,252.4,1.17
2020,5,22,22,0.0,3.22,89.62,86.46,1.67,2.37,254.9,0.44
2020,5,22,23,0.0,3.09,90.52,86.52,1.71,2.22,262.2,0.65
2020,5,23,0,0.0,2.98,91.48,86.59,1.75,2.13,273.2,0.81
2020,5,23,1,0.0,2.72,93.24,86.64,1.74,1.97,279.7,0.67
2020,5,23,2,0.0,2.13,95.14,86.66,1.45,1.86,279.3,0.4
2020,5,23,3,0.0,1.68,96.07,86.69,1.13,1.84,273.7,0.21
2020,5,23,4,0.03,2.37,94.35,86.72,1.55,1.74,268.0,0.12
2020,5,23,5,0.12,4.41,85.03,86.76,2.11,2.03,268.0,0.06
2020,5,23,6,0.55,6.83,72.89,86.8,2.31,1.59,283.9,0.09
2020,5,23,7,1.2,9.04,60.07,86.82,1.7,1.43,305.9,0.71
2020,5,23,8,2.0,10.58,53.2,86.84,1.46,1.31,322.4,1.04
2020,5,23,9,3.35,11.97,48.52,86.85,1.45,1.22,341.9,0.83
2020,5,23,10,4.47,12.98,45.78,86.86,1.58,1.25,2.3,0.95
2020,5,23,11,5.65,13.91,43.96,86.86,1.84,1.36,22.4,0.64
2020,5,23,12,5.47,14.48,43.04,86.86,2.06,1.51,37.2,0.59
2020,5,23,13,4.5,14.69,43.13,86.87,2.29,1.59,48.1,0.67
2020,5,23,14,3.12,14.56,44.34,86.89,2.57,1.65,59.1,0.63
2020,5,23,15,1.98,14.09,46.51,86.93,2.8,1.69,74.2,0.67
2020,5,23,16,0.85,13.22,50.43,86.98,3.17,1.73,92.0,0.67
2020,5,23,17,0.25,12.03,57.34,87.05,3.86,1.7,112.8,0.77
2020,5,23,18,0.05,10.0,78.13,87.12,6.33,1.26,135.6,1.07
2020,5,23,19,0.0,7.52,88.04,87.16,5.65,1.67,163.6,0.82
2020,5,23,20,0.0,6.29,90.99,87.17,4.92,1.91,188.4,0.22
2020,5,23,21,0.0,5.21,93.48,87.13,4.23,2.09,208.5,0.02
2020,5,23,22,0.0,4.18,95.37,87.11,3.5,2.28,228.9,0.0
2020,5,23,23,0.0,3.72,95.17,87.09,3.03,2.5,247.6,0.0
2020,5,24,0,0.0,3.87,91.93,87.09,2.68,2.87,257.3,0.0
2020,5,24,1,0.0,3.23,91.86,87.11,2.03,2.92,260.5,0.0
2020,5,24,2,0.0,2.71,91.38,87.11,1.46,3.08,260.8,0.0
2020,5,24,3,0.0,2.42,91.19,87.12,1.15,3.24,261.5,0.0
2020,5,24,4,0.03,3.49,86.83,87.12,1.52,3.46,262.7,0.0
2020,5,24,5,0.2,6.2,76.11,87.12,2.33,3.8,264.4,0.01
2020,5,24,6,0.88,9.91,63.79,87.11,3.4,3.25,277.8,0.02
2020,5,24,7,2.08,13.26,50.19,87.1,3.13,2.52,318.2,0.18
2020,5,24,8,3.33,14.71,44.18,87.09,2.66,1.84,342.3,0.49
2020,5,24,9,4.78,15.46,41.85,87.07,2.58,1.63,342.9,0.46
2020,5,24,10,5.35,16.0,40.81,87.06,2.7,1.67,336.0,0.43
2020,5,24,11,6.3,16.61,39.97,87.03,2.96,1.77,330.5,0.43
2020,5,24,12,5.1,17.15,39.04,87.0,3.1,1.76,328.0,0.32
2020,5,24,13,4.9,17.55,38.39,86.96,3.22,1.39,327.9,0.19
2020,5,24,14,3.25,17.92,37.69,86.92,3.27,0.81,321.0,0.15
2020,5,24,15,2.15,17.99,37.44,86.89,3.25,0.32,277.1,0.1
2020,5,24,16,0.98,17.53,39.3,86.87,3.53,0.59,196.9,0.06
2020,5,24,17,0.3,16.81,45.48,86.88,4.83,1.01,199.2,0.05
2020,5,24,18,0.05,14.33,65.15,86.93,7.76,1.41,208.7,0.03
2020,5,24,19,0.0,11.26,72.12,86.96,6.4,2.09,223.6,0.01
2020,5,24,20,0.0,9.18,78.25,86.98,5.55,2.41,243.3,0.0
2020,5,24,21,0.0,8.37,76.98,86.98,4.56,2.72,255.5,0.0
2020,5,24,22,0.0,7.98,73.62,86.99,3.56,3.1,261.3,0.0
2020,5,24,23,0.0,6.93,76.04,87.0,3.01,3.22,262.0,0.0
2020,5,25,0,0.0,6.25,77.18,86.97,2.57,3.22,259.6,0.0
2020,5,25,1,0.0,5.94,77.95,86.96,2.41,3.24,260.0,0.0
2020,5,25,2,0.0,6.06,78.32,86.94,2.6,3.16,260.7,0.0
2020,5,25,3,0.0,6.17,79.75,86.91,2.96,2.98,259.4,0.0
2020,5,25,4,0.05,6.93,79.42,86.88,3.62,2.87,256.7,0.0
2020,5,25,5,0.2,9.12,71.75,86.86,4.3,3.21,252.8,0.0
2020,5,25,6,0.75,12.43,61.67,86.84,5.29,3.18,253.6,0.0
2020,5,25,7,1.73,15.65,50.65,86.81,5.46,3.28,265.3,0.0
2020,5,25,8,3.12,16.99,46.41,86.77,5.44,3.03,258.6,0.07
2020,5,25,9,4.6,17.1,46.58,86.76,5.58,3.28,247.8,0.23
2020,5,25,10,4.35,17.12,47.07,86.73,5.76,3.46,240.4,0.32
2020,5,25,11,3.85,17.51,46.03,86.67,5.79,3.45,234.4,0.27
2020,5,25,12,2.95,17.78,44.88,86.6,5.68,3.45,230.8,0.31
2020,5,25,13,2.8,17.59,45.32,86.56,5.66,3.31,232.2,0.47
2020,5,25,14,2.12,17.0,47.6,86.52,5.81,2.81,236.8,0.38
2020,5,25,15,1.33,16.53,50.42,86.49,6.21,2.33,243.8,0.68
2020,5,25,16,0.88,15.2,62.88,86.51,8.11,1.83,255.1,2.29
2020,5,25,17,0.28,13.2,78.7,86.54,9.52,1.65,262.4,2.79
2020,5,25,18,0.05,11.36,86.19,86.57,9.12,1.78,269.4,1.36
2020,5,25,19,0.0,10.02,88.33,86.6,8.17,2.13,274.3,0.66
2020,5,25,20,0.0,9.46,86.97,86.63,7.41,2.75,273.8,0.27
2020,5,25,21,0.0,8.88,87.16,86.62,6.87,3.02,272.7,0.02
2020,5,25,22,0.0,7.83,89.55,86.61,6.24,3.07,270.7,0.14
2020,5,25,23,0.0,6.69,91.19,86.61,5.36,3.29,268.4,0.08
2020,5,26,0,0.0,6.02,91.06,86.58,4.69,3.46,267.2,0.07
2020,5,26,1,0.0,5.64,90.62,86.59,4.24,3.5,268.0,0.05
2020,5,26,2,0.0,5.34,90.69,86.61,3.96,3.42,267.8,0.04
2020,5,26,3,0.0,5.03,91.42,86.63,3.77,3.29,266.2,0.03
2020,5,26,4,0.05,5.95,87.71,86.65,4.09,3.25,264.2,0.02
2020,5,26,5,0.17,8.34,77.47,86.64,4.65,3.47,264.4,0.03
2020,5,26,6,0.65,11.29,64.16,86.62,4.79,3.46,266.5,0.04
2020,5,26,7,1.52,14.05,50.07,86.59,3.84,3.4,268.7,0.31
